file_id,file_datetime,GC Method,id1,Analysis,Method,H3 Factor,Depth_cm,FileName,CoreName,DepthRange,compound,peak_info,peak_nr,rt_start,rt,rt_end,amp2,amp3,bgrd2_start,bgrd3_start,bgrd2_end,bgrd3_end,area2,area3,r3/2,rd3/2,d3/2,d2H,at2H
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (856.9),25,852.5700073,856.9099731,863.2999878,0.268006332,0.063243031,0.399522616,0.211430554,0.399522616,0.211430554,0.955907945,0.212046442,0.221827262,62.54666722,-234.213054,-234.213054,0.011925709
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C29 (870.4),26,863.5499878,870.4400024,875.0300293,0.310111835,0.078560878,0.392830186,0.208249706,0.392830186,0.208249706,1.629585903,0.402682328,0.24710715,183.6614618,-146.9245315,-146.9245315,0.013284885
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C29,?? (883.9),27,875.0300293,883.8599854,891.9699707,4.953257168,1.238203702,0.472365197,0.228512961,0.472365197,0.228512961,29.97617009,7.190781083,0.239883249,149.0823282,-171.8460244,-171.8460244,0.012896835
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (895.5),28,891.9699707,895.539978,901.6699829,0.356778299,0.083448653,0.417484173,0.214567195,0.417484173,0.214567195,1.484973154,0.330596983,0.222628256,66.44721104,-231.401897,-231.401897,0.011969483
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C30,C30 (909??),NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (918.5),29,909.5900269,918.4799805,933.2800293,0.891003537,0.217805049,0.430170512,0.219220615,0.430170512,0.219220615,5.005471414,1.186305691,0.237001791,135.3405214,-181.7498682,-181.7498682,0.012742622
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (938.9),30,933.2800293,938.8900146,945.2700195,0.592840741,0.136865176,0.371026971,0.205303902,0.371026971,0.205303902,1.961170005,0.427194155,0.217826172,43.51404512,-247.9300361,-247.9300361,0.011712118
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C31,C31 (953??),NA,NA,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (963.8),31,955.7299805,963.8400269,977.3400269,2.18424578,0.521892638,0.398129769,0.210741308,0.398129769,0.210741308,12.3708237,2.993306318,0.241964997,159.1978539,-164.5556739,-164.5556739,0.013010352
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (1009),32,1000.619995,1008.530029,1013.900024,0.340411397,0.082050447,0.351523522,0.19945502,0.351523522,0.19945502,2.120383419,0.51819886,0.244389225,170.8928198,-156.1270067,-156.1270067,0.013141595
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C33,C33 (1050??),NA,NA,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (1065),33,1058.180054,1065.319946,1070.160034,0.626385757,0.148885645,0.317072081,0.193446536,0.317072081,0.193446536,3.031440507,0.736914555,0.243090555,164.7732338,-160.5374475,-160.5374475,0.01307292
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (1129),34,1125.550049,1129.119995,1151.530029,4.749846093,1.092843131,0.201477551,0.166836418,0.201477551,0.166836418,90.77289966,18.95275034,0.208793047,0.53493806,-278.9054653,-278.9054653,0.011229786
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (1169),35,1165.410034,1169.22998,1192.170044,4.758874577,1.093379419,0.201481738,0.167478983,0.201481738,0.167478983,91.0783179,19.00517114,0.208668447,0,-279.291,-279.291,0.011223783
k31014_Acquisition-1195.cf,12/21/2010 16:38,New\H2\30m250micron\FAME_STD_250.6890,k31014,10005,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (1209),36,1204.800049,1209.140015,1231.819946,4.759610942,1.093095263,0.201633906,0.166656183,0.201633906,0.166656183,91.10773911,19.01525671,0.208711761,0.207576001,-279.1413981,-279.1413981,0.011226112
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (209.2),1,205.6100006,209.1699982,232.6199951,4.75783901,1.096074914,0.201595033,0.168154921,0.201595033,0.168154921,91.07241,19.05304757,0.20920768,-0.515092338,-279.6622317,-279.6622317,0.011218002
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (249.1),2,245.4900055,249.0599976,271.730011,4.754848193,1.093663203,0.202318551,0.167705252,0.202318551,0.167705252,90.96007529,19.03935331,0.209315496,0,-279.291,-279.291,0.011223783
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (289),3,285.6400146,288.9500122,311.8800049,4.760555789,1.097235759,0.202424148,0.167511601,0.202424148,0.167511601,91.01848631,19.05488816,0.209351846,0.265062313,-279.0999672,-279.0999672,0.011226757
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C17 (439??),NA,NA,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C17,?? (445.1),4,441.0499878,445.1199951,452,1.514989004,0.391767295,0.297412495,0.190371386,0.297412495,0.190371386,4.725552917,1.161212969,0.245730603,174.4998323,-153.5274003,-153.5274003,0.013182073
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (466.4),5,462,466.3500061,471.4599915,0.260995074,0.066326108,0.301337397,0.190331176,0.301337397,0.190331176,1.229985951,0.301065887,0.24477181,169.9740834,-156.7891483,-156.7891483,0.013131284
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (476.1),6,471.4599915,476.0700073,486.0599976,0.22172683,0.057147501,0.339132363,0.198955174,0.339132363,0.198955174,0.680402684,0.164592472,0.241904501,156.2945202,-166.6481326,-166.6481326,0.012977771
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C19 (501.7),7,492.480011,501.6700134,506.2600098,0.571795121,0.13570028,0.291293244,0.187838642,0.291293244,0.187838642,3.309040092,0.76495098,0.231170055,105.0491027,-203.5811663,-203.5811663,0.012402685
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C19,?? (510.1),8,506.2600098,510.0599976,518.7299805,1.797944959,0.474616506,0.402168651,0.213593765,0.402168651,0.213593765,6.769846611,1.677339441,0.24776624,184.4056811,-146.388166,-146.388166,0.013293237
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (534.1),9,529.4799805,534.0599976,538.1400146,0.950930236,0.240370215,0.336352403,0.198383678,0.336352403,0.198383678,3.242360032,0.773768072,0.238643477,140.8585752,-177.7729571,-177.7729571,0.012804546
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C21,C21 (580.8),10,572.9400024,580.8300171,587.460022,1.364908696,0.342351103,0.318813086,0.194463479,0.318813086,0.194463479,4.935580611,1.187344412,0.240568335,150.1838574,-171.0521423,-171.0521423,0.012909196
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C22,C22 (610??),NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (616.9),11,610.7600098,616.8900146,626.8699951,0.50231767,0.128260586,0.333964998,0.197272554,0.333964998,0.197272554,1.441092863,0.359636093,0.249557889,193.2625528,-140.0049389,-140.0049389,0.013392629
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (642.8),12,638.1400146,642.75,648.8900146,0.224602437,0.058030998,0.293815944,0.188561327,0.293815944,0.188561327,1.004189586,0.244936535,0.243914634,166.348444,-159.4021793,-159.4021793,0.013090597
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C23,C23 (658),13,648.8900146,658.0300293,668.210022,4.580912683,1.119702925,0.317785642,0.194071228,0.317785642,0.194071228,21.59256722,5.026213753,0.232775181,113.1209236,-197.7637323,-197.7637323,0.012493269
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C24,C24 (684.3),14,677.6900024,684.3300171,689.1900024,0.259518001,0.065837681,0.319468832,0.193049532,0.319468832,0.193049532,1.127311315,0.273118224,0.242274002,158.6137448,-164.9766466,-164.9766466,0.013003798
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (693.5),15,689.1900024,693.5200195,701.7000122,1.165050956,0.29020728,0.352489457,0.201819755,0.352489457,0.201819755,4.116456525,0.993992904,0.241468092,154.7840193,-167.7367643,-167.7367643,0.01296082
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C25 (719.6),16,714.5100098,719.6199951,727.0100098,0.68997722,0.179366358,0.309411772,0.192130155,0.309411772,0.192130155,3.398632789,0.829669301,0.244118548,167.5292914,-158.5511319,-158.5511319,0.013103849
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C25,?? (735.8),17,727.0100098,735.8400269,745.75,5.851756346,1.4566441,0.399560919,0.212461319,0.399560919,0.212461319,33.05134486,7.708494147,0.233227851,115.4845835,-196.0602213,-196.0602213,0.012519794
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C26,C26 (763.6),18,755.2199707,763.6099854,767.4099731,2.135323236,0.511306695,0.391763542,0.210670627,0.391763542,0.210670627,8.732915358,2.029593404,0.232407314,111.6309037,-198.837603,-198.837603,0.012476547
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (770.5),19,767.4099731,770.4500122,779.0999756,1.467823103,0.361215294,0.692490536,0.281263715,0.692490536,0.281263715,6.172077747,1.465673924,0.23746848,135.8568617,-181.3777371,-181.3777371,0.012748416
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C27,C27 (796.2),20,789.3400269,796.2299805,801.8300171,0.580659224,0.146427493,0.348239923,0.200562186,0.348239923,0.200562186,3.031507405,0.723106533,0.238530353,141.0034647,-177.668534,-177.668534,0.012806172
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (810.9),21,801.8300171,810.9199829,821.5900269,5.618619589,1.410385509,0.490012994,0.233491047,0.490012994,0.233491047,32.46232243,7.72544794,0.237981985,138.4187173,-179.5313847,-179.5313847,0.012777166
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C28,C28 (838.4),22,831.3099976,838.4299927,841.2199707,1.238767535,0.300373089,0.412268815,0.215422042,0.412268815,0.215422042,4.669515445,1.08910519,0.233237303,115.7923002,-195.8384471,-195.8384471,0.012523248
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (844),23,841.2199707,844,852.4000244,1.292974652,0.318819617,0.81879074,0.30665195,0.81879074,0.30665195,5.384469677,1.26825364,0.235539193,126.8187877,-187.8915583,-187.8915583,0.012646989
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (857),24,852.4000244,856.9899902,863.1199951,0.259389502,0.060237714,0.395160573,0.209255625,0.395160573,0.209255625,0.906987784,0.200477024,0.22103608,57.4674485,-237.8736927,-237.8736927,0.011868708
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C29 (870.5),25,863.1199951,870.5200195,875.1099854,0.286183631,0.073117048,0.384137089,0.208396624,0.384137089,0.208396624,1.394031074,0.334466401,0.239927507,147.8823017,-172.7108942,-172.7108942,0.012883368
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C29,?? (883.9),26,875.1099854,883.9400024,892.0499878,4.878653134,1.220624998,0.468128487,0.228215725,0.468128487,0.228215725,29.3811758,7.032834191,0.239365308,145.2278339,-174.623993,-174.623993,0.012853579
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (895.6),27,892.0499878,895.6199951,901.4899902,0.336351902,0.076986443,0.410336133,0.213288507,0.410336133,0.213288507,1.264525377,0.267877228,0.211840136,13.5625884,-269.5163205,-269.5163205,0.011375989
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C30,C30 (909??),NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (918.6),28,909.6799927,918.5700073,932.8699951,0.883116555,0.216803849,0.427806098,0.218648245,0.427806098,0.218648245,4.993753315,1.195851498,0.239469478,145.8172552,-174.1991918,-174.1991918,0.012860194
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (938.7),29,932.8699951,938.7399902,945.3699951,0.581183615,0.134159128,0.365754878,0.204331652,0.365754878,0.204331652,1.938268469,0.425251619,0.219397687,49.82602148,-243.3809379,-243.3809379,0.011782953
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C31,C31 (953??),NA,NA,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (963.9),30,955.5700073,963.9400024,977.4400024,2.163289936,0.517341536,0.396020136,0.210816495,0.396020136,0.210816495,12.2744886,2.959391915,0.241101036,153.7440521,-168.4862779,-168.4862779,0.012949149
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (1009),31,1000.73999,1008.640015,1014.01001,0.343970329,0.082887394,0.350447054,0.201183264,0.350447054,0.201183264,2.083673378,0.495727651,0.23791044,138.5928312,-179.4058992,-179.4058992,0.01277912
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C33,C33 (1050??),NA,NA,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (1065),32,1058.300049,1065.189941,1070.030029,0.622135983,0.147741688,0.317340643,0.19395278,0.317340643,0.19395278,2.98606975,0.720026246,0.241128408,154.1431645,-168.1986341,-168.1986341,0.012953628
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (1129),33,1126.189941,1129.25,1151.670044,4.75793673,1.095743744,0.201893255,0.167603028,0.201893255,0.167603028,91.01758706,19.0192983,0.208962893,0.33238934,-279.051444,-279.051444,0.011227513
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (1169),34,1166.099976,1169.150024,1192.599976,4.7602186,1.093853848,0.202006632,0.167167203,0.202006632,0.167167203,91.02937513,19.01369952,0.208874328,0,-279.291,-279.291,0.011223783
k31014_Acquisition-1196.cf,12/21/2010 17:11,New\H2\30m250micron\FAME_STD_250.6890,k31014,10006,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (1209),35,1204.189941,1209.050049,1231.97998,4.758872296,1.095788075,0.201719518,0.167995422,0.201719518,0.167995422,91.10705137,19.03553451,0.208935908,0.294820858,-279.07852,-279.07852,0.011227091
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (209),1,204.6399994,208.9900055,231.6600037,4.744171081,1.093372556,0.201175247,0.168210146,0.201175247,0.168210146,90.86723483,19.03447479,0.209475669,0.534347675,-278.9058908,-278.9058908,0.01122978
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (249.1),2,245.8200073,249.1300049,271.5400085,4.748531782,1.092318972,0.201924789,0.168514846,0.201924789,0.168514846,90.74037067,18.99774844,0.209363796,0,-279.291,-279.291,0.011223783
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,H2,H2 (289),3,286.2099915,289.0100098,311.9400024,4.745310753,1.094233543,0.202356169,0.168180268,0.202356169,0.168180268,90.87953331,19.03753733,0.20948102,0.579029657,-278.8736881,-278.8736881,0.011230281
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C17 (439??),NA,NA,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C17,?? (445.2),4,441.1700134,445.2399902,451.8699951,1.556696794,0.405554881,0.30110612,0.191356641,0.30110612,0.191356641,4.861978729,1.194650859,0.245712893,173.7272309,-154.0842211,-154.0842211,0.013173403
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (466.7),5,462.1300049,466.7200012,471.5799866,0.270306111,0.068493346,0.304741079,0.191392847,0.304741079,0.191392847,1.266694338,0.30968307,0.244481293,167.8561186,-158.3155846,-158.3155846,0.013107516
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (475.9),6,471.5799866,475.9299927,486.1799927,0.230416905,0.058570954,0.344305882,0.200909855,0.344305882,0.200909855,0.689186491,0.166765606,0.241974571,155.8869286,-166.9418875,-166.9418875,0.012973197
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,C19 (501.5),7,492.8399963,501.519989,506.3500061,0.590436558,0.13899408,0.295022712,0.189613687,0.295022712,0.189613687,3.34681651,0.767277864,0.229256029,95.14523115,-210.7189756,-210.7189756,0.012291541
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C19,?? (510.4),8,506.3500061,510.4100037,518.8200073,1.840514178,0.485531684,0.40726651,0.215165835,0.40726651,0.215165835,6.916528657,1.714027199,0.247816106,183.810886,-146.8168402,-146.8168402,0.013286562
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,NA,?? (534.2),9,529.8200073,534.1500244,538.2199707,0.967556396,0.244926694,0.340658377,0.199474976,0.340658377,0.199474976,3.313654529,0.797829493,0.240770269,150.1662003,-171.0648679,-171.0648679,0.012908998
k31014_Acquisition-1197.cf,12/21/2010 17:44,New\H2\30m250micron\FAME_STD_250.6890,k31014,10007,New\H2\30m320micron\FAME_C16-C31.met,4.384088846,505,alk31014.csv,1B3H1,14-15,C21,C21 (573??),NA,NA,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
